eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,target1,natlty1_txt,gname,weaptype1,weaptype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,ishostkid,nhostkid,ransom,addnotes,scite1,dbsource
200000000290,2016,12,5,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.7844812157912986,39.74042275127423,1,0,"Mombasa, Kenya","Unknown attack in Mombasa, Coast province",1,1,1,0,0,1,0,9,Unknown,21,Educational Institution,Transportation in Mombasa,Kenya,Mungiki,5,Firearms,0,0,0,5,0,0,0,4,0,0,0,,News Source,START
200000000291,2015,7,17,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.265926434998387,40.78931384194148,1,0,"Lamu, Kenya","Facility/Infrastructure Attack attack in Lamu, Coast province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,22,Military,Private Citizens & Property in Lamu,Kenya,Mungiki,6,Incendiary,2,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000292,2018,8,9,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,4.031229688365572,41.951941140010995,1,0,"Mandera, Kenya","Hostage Taking (Kidnapping) attack in Mandera, North Eastern province",1,1,1,0,0,0,0,7,Hostage Taking (Kidnapping),17,NGO,Religious Figures/Institutions in Mandera,Kenya,Sabaot Land Defence Force,3,Explosives,4,0,0,0,0,0,0,4,1,2,0,,News Source,START
200000000293,2013,1,13,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.0566024700647274,40.798896043412164,1,0,"Lamu, Kenya","Unarmed Assault attack in Lamu, Coast province",1,1,1,0,0,0,0,8,Unarmed Assault,14,Journalists & Media,Tourists in Lamu,Kenya,Unknown,3,Explosives,0,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000294,2009,3,26,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.40205172881729356,35.48490387273093,1,0,"Eldoret, Kenya","Bombing/Explosion attack in Eldoret, Rift Valley province",1,1,1,0,0,0,0,3,Bombing/Explosion,8,Journalists & Media,Religious Figures/Institutions in Eldoret,Kenya,Sabaot Land Defence Force,3,Incendiary,4,0,0,14,0,0,1,1,0,0,0,,News Source,START
200000000295,2011,7,27,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.084534684518078,36.846545778984044,1,0,"Nairobi, Kenya","Bombing/Explosion attack in Nairobi, Nairobi province",1,1,1,0,0,0,0,3,Bombing/Explosion,9,Tourists,Business in Nairobi,Kenya,Mungiki,5,Incendiary,1,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000296,2006,4,14,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.31865189324353427,34.82890511797567,1,0,"Kisumu, Kenya","Hijacking attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,5,Hijacking,18,Religious Figures/Institutions,Tourists in Kisumu,Kenya,Mungiki,2,Melee,0,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000297,2006,9,2,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.24799720594198787,35.12318345627721,1,0,"Eldoret, Kenya","Unknown attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,9,Unknown,2,Government (General),Religious Figures/Institutions in Eldoret,Kenya,Mungiki,13,Unknown,16,0,0,1,0,0,0,2,0,0,0,,News Source,START
200000000298,2011,11,22,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.872461647372141,39.48562758405979,1,0,"Mombasa, Kenya","Armed Assault attack in Mombasa, Coast province",1,1,1,0,0,1,0,1,Armed Assault,17,Tourists,Business in Mombasa,Kenya,Sabaot Land Defence Force,10,Explosives,2,0,0,2,0,0,1,3,0,0,0,,News Source,START
200000000299,2005,6,17,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.1763510224875836,34.80415688857544,1,0,"Kisumu, Kenya","Hostage Taking (Kidnapping) attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),10,NGO,Government (General) in Kisumu,Kenya,Al-Shabaab,11,Melee,0,0,0,0,0,0,1,2,1,5,0,,News Source,START
200000000300,2005,7,6,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.44616430756073605,39.549399144475174,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,1,Utilities,Transportation in Garissa,Kenya,Al-Shabaab,7,Melee,7,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000301,2019,2,23,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.8620589293292054,39.57294666985463,1,0,"Mombasa, Kenya","Armed Assault attack in Mombasa, Coast province",1,1,1,0,0,1,0,1,Armed Assault,7,Transportation,Business in Mombasa,Kenya,Mungiki,2,Incendiary,0,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000302,2007,3,7,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.45348549652783837,35.48755343610659,1,0,"Eldoret, Kenya","Bombing/Explosion attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,3,Bombing/Explosion,9,Tourists,Utilities in Eldoret,Kenya,Unknown,3,Incendiary,0,0,0,10,0,0,0,4,0,0,0,,News Source,START
200000000303,2009,8,1,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.559374562246301,40.09062974193137,1,0,"Wajir, Kenya","Armed Assault attack in Wajir, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,3,Religious Figures/Institutions,Tourists in Wajir,Kenya,Sabaot Land Defence Force,13,Incendiary,0,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000304,2004,2,23,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.962556004508102,39.44250761602349,1,0,"Mombasa, Kenya","Assassination attack in Mombasa, Coast province",1,1,1,0,0,0,0,2,Assassination,3,Government (General),Business in Mombasa,Kenya,Sabaot Land Defence Force,5,Unknown,0,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000305,2022,1,27,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.261531726058312,41.06366554765294,1,0,"Lamu, Kenya","Unarmed Assault attack in Lamu, Coast province",1,1,1,0,0,1,0,8,Unarmed Assault,11,Business,NGO in Lamu,Kenya,Mungiki,7,Melee,0,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000306,2018,2,14,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.3824149107372716,40.90400707836369,1,0,"Lamu, Kenya","Bombing/Explosion attack in Lamu, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,20,Business,Religious Figures/Institutions in Lamu,Kenya,Mungiki,5,Explosives,0,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000307,2009,1,23,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.37633993463100557,34.5691569635969,1,0,"Kisumu, Kenya","Assassination attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,2,Assassination,5,Government (General),Educational Institution in Kisumu,Kenya,Unknown,1,Unknown,9,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000308,2006,7,2,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.544977837853175,36.718073425134406,1,0,"Nairobi, Kenya","Unknown attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,9,Unknown,6,Educational Institution,Transportation in Nairobi,Kenya,Mungiki,10,Explosives,6,0,0,8,0,0,1,1,0,0,0,,News Source,START
200000000309,2020,1,10,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.33595208305977653,39.557601190718906,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,17,Tourists,Government (General) in Garissa,Kenya,Unknown,2,Melee,0,0,0,4,0,0,1,1,0,0,0,,News Source,START
200000000310,2018,9,23,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,4.00248765692887,41.711482289643904,1,0,"Mandera, Kenya","Armed Assault attack in Mandera, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,13,Journalists & Media,Journalists & Media in Mandera,Kenya,Unknown,8,Firearms,1,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000311,2005,9,28,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.8759174051414407,39.90143165992503,1,0,"Wajir, Kenya","Hostage Taking (Kidnapping) attack in Wajir, North Eastern province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),10,Business,Government (General) in Wajir,Kenya,Unknown,4,Unknown,0,0,0,4,0,0,1,1,1,8,0,,News Source,START
200000000312,2017,1,4,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.155073715848941,39.6677193681048,1,0,"Mombasa, Kenya","Bombing/Explosion attack in Mombasa, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,20,Transportation,NGO in Mombasa,Kenya,Unknown,10,Melee,2,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000313,2024,3,2,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.326183401207772,37.026283064643756,1,0,"Nairobi, Kenya","Unknown attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,9,Unknown,20,Military,Private Citizens & Property in Nairobi,Kenya,Unknown,7,Melee,4,0,0,2,0,0,1,1,0,0,0,,News Source,START
200000000314,2004,1,25,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.055323444725186,39.76522230728881,1,0,"Mombasa, Kenya","Armed Assault attack in Mombasa, Coast province",1,1,1,0,0,1,0,1,Armed Assault,14,Educational Institution,Business in Mombasa,Kenya,Unknown,9,Unknown,2,0,0,4,0,0,0,3,0,0,0,,News Source,START
200000000315,2023,4,26,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.3826255207471272,39.74850342393544,1,0,"Garissa, Kenya","Facility/Infrastructure Attack attack in Garissa, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,21,Utilities,Military in Garissa,Kenya,Sabaot Land Defence Force,2,Explosives,1,0,0,3,0,0,1,3,0,0,0,,News Source,START
200000000316,2016,7,17,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.8676194194752573,40.27063067406152,1,0,"Wajir, Kenya","Armed Assault attack in Wajir, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,19,Government (General),Utilities in Wajir,Kenya,Al-Shabaab,6,Unknown,5,0,0,3,0,0,1,2,0,0,0,,News Source,START
200000000317,2021,12,20,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.6294038392529651,39.85094344873488,1,0,"Garissa, Kenya","Facility/Infrastructure Attack attack in Garissa, North Eastern province",1,1,1,0,0,0,0,4,Facility/Infrastructure Attack,7,Tourists,Private Citizens & Property in Garissa,Kenya,Mungiki,3,Explosives,0,0,0,4,0,0,1,1,0,0,0,,News Source,START
200000000318,2008,9,15,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.5603594788825621,39.675946796800204,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,3,Educational Institution,Educational Institution in Garissa,Kenya,Unknown,10,Melee,0,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000319,2017,2,9,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.024017455269662,39.706849952667845,1,0,"Mombasa, Kenya","Hostage Taking (Barricade Incident) attack in Mombasa, Coast province",1,1,1,0,0,1,0,6,Hostage Taking (Barricade Incident),13,Government (General),Transportation in Mombasa,Kenya,Al-Shabaab,6,Firearms,0,0,0,0,0,0,1,1,1,2,0,,News Source,START
200000000320,2005,12,17,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.98201849772564,39.66207152079294,1,0,"Mombasa, Kenya","Bombing/Explosion attack in Mombasa, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,21,Military,Transportation in Mombasa,Kenya,Al-Shabaab,4,Melee,0,0,0,4,0,0,0,4,0,0,0,,News Source,START
200000000321,2017,6,18,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.032557162547208,40.83470056174266,1,0,"Lamu, Kenya","Hostage Taking (Kidnapping) attack in Lamu, Coast province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),6,Religious Figures/Institutions,Religious Figures/Institutions in Lamu,Kenya,Al-Shabaab,12,Melee,0,0,0,0,0,0,1,2,1,9,0,,News Source,START
200000000322,2009,1,19,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.235740131135942,39.5370103731123,1,0,"Mombasa, Kenya","Armed Assault attack in Mombasa, Coast province",1,1,1,0,0,1,0,1,Armed Assault,1,Tourists,Government (General) in Mombasa,Kenya,Sabaot Land Defence Force,12,Firearms,3,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000323,2019,10,27,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.321623369504628,39.39984637129733,1,0,"Mombasa, Kenya","Bombing/Explosion attack in Mombasa, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,7,Journalists & Media,Business in Mombasa,Kenya,Al-Shabaab,2,Explosives,0,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000324,2005,4,3,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.6896258286380412,39.560178992387755,1,0,"Garissa, Kenya","Bombing/Explosion attack in Garissa, North Eastern province",1,1,1,0,0,0,0,3,Bombing/Explosion,11,Government (General),Transportation in Garissa,Kenya,Unknown,4,Firearms,1,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000325,2007,10,19,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.152676232983288,39.92298507467718,1,0,"Mombasa, Kenya","Bombing/Explosion attack in Mombasa, Coast province",1,1,1,0,0,0,0,3,Bombing/Explosion,16,Private Citizens & Property,Transportation in Mombasa,Kenya,Unknown,6,Unknown,4,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000326,2011,11,26,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.9265489721310955,39.37453067347011,1,0,"Mombasa, Kenya","Hostage Taking (Kidnapping) attack in Mombasa, Coast province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),12,Educational Institution,Journalists & Media in Mombasa,Kenya,Unknown,12,Firearms,4,0,0,9,0,0,0,1,1,4,0,,News Source,START
200000000327,2014,10,20,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.3271761695665196,40.780804114316254,1,0,"Lamu, Kenya","Assassination attack in Lamu, Coast province",1,1,1,0,0,1,0,2,Assassination,4,Private Citizens & Property,Religious Figures/Institutions in Lamu,Kenya,Al-Shabaab,4,Incendiary,5,0,0,5,0,0,1,1,0,0,0,,News Source,START
200000000328,2008,7,21,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.7855573909917541,35.17491946127889,1,0,"Eldoret, Kenya","Assassination attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,2,Assassination,8,Private Citizens & Property,Transportation in Eldoret,Kenya,Al-Shabaab,12,Melee,5,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000329,2019,1,28,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.0251633061993208,36.96805399051878,1,0,"Nairobi, Kenya","Bombing/Explosion attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,3,Bombing/Explosion,14,Tourists,Transportation in Nairobi,Kenya,Unknown,4,Unknown,1,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000330,2012,8,5,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.4004842694750185,35.209275660266975,1,0,"Eldoret, Kenya","Unknown attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,9,Unknown,10,Utilities,Religious Figures/Institutions in Eldoret,Kenya,Sabaot Land Defence Force,2,Melee,0,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000331,2005,4,5,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.5892067310741891,39.69593371398041,1,0,"Garissa, Kenya","Facility/Infrastructure Attack attack in Garissa, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,13,Government (General),Utilities in Garissa,Kenya,Unknown,12,Melee,4,0,0,5,0,0,0,2,0,0,0,,News Source,START
200000000332,2004,7,26,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.4953542522281684,36.87588480804091,1,0,"Nairobi, Kenya","Bombing/Explosion attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,3,Bombing/Explosion,17,Tourists,NGO in Nairobi,Kenya,Sabaot Land Defence Force,7,Explosives,0,0,0,10,0,0,1,4,0,0,0,,News Source,START
200000000333,2018,8,16,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.4319067682483584,39.77051765182182,1,0,"Garissa, Kenya","Bombing/Explosion attack in Garissa, North Eastern province",1,1,1,0,0,1,1,3,Bombing/Explosion,12,Military,Police in Garissa,Kenya,Unknown,1,Explosives,1,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000334,2020,12,23,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.535833818071919,41.18510718079529,1,0,"Lamu, Kenya","Bombing/Explosion attack in Lamu, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,18,Private Citizens & Property,Police in Lamu,Kenya,Unknown,13,Explosives,0,0,0,4,0,0,0,4,0,0,0,,News Source,START
200000000335,2007,4,20,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.5539623140937725,39.90405462373142,1,0,"Garissa, Kenya","Bombing/Explosion attack in Garissa, North Eastern province",1,1,1,0,0,1,1,3,Bombing/Explosion,10,NGO,Educational Institution in Garissa,Kenya,Al-Shabaab,10,Explosives,0,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000336,2022,5,8,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.5627828721081622,36.53030802719172,1,0,"Nairobi, Kenya","Hostage Taking (Barricade Incident) attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,6,Hostage Taking (Barricade Incident),20,Journalists & Media,Religious Figures/Institutions in Nairobi,Kenya,Mungiki,3,Melee,0,0,0,0,0,0,1,1,1,7,0,,News Source,START
200000000337,2004,11,17,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,4.005641852408819,42.123144537287516,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,20,Religious Figures/Institutions,Religious Figures/Institutions in Mandera,Kenya,Al-Shabaab,12,Unknown,6,0,0,2,0,0,0,2,0,0,0,,News Source,START
200000000338,2018,6,25,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.300068886936363,41.04000103264852,1,0,"Lamu, Kenya","Hostage Taking (Kidnapping) attack in Lamu, Coast province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),13,Educational Institution,Military in Lamu,Kenya,Sabaot Land Defence Force,12,Unknown,2,0,0,2,0,0,1,4,1,6,0,,News Source,START
200000000339,2019,7,6,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.3457771328538996,39.68220897905281,1,0,"Garissa, Kenya","Assassination attack in Garissa, North Eastern province",1,1,1,0,0,1,0,2,Assassination,20,NGO,Business in Garissa,Kenya,Mungiki,2,Melee,4,0,0,13,0,0,1,1,0,0,0,,News Source,START
200000000340,2010,2,21,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,2.0335739379103055,40.26929031199995,1,0,"Wajir, Kenya","Bombing/Explosion attack in Wajir, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,9,Military,Police in Wajir,Kenya,Sabaot Land Defence Force,5,Explosives,1,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000341,2015,2,17,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.6552753702265517,40.016384257064665,1,0,"Wajir, Kenya","Hostage Taking (Kidnapping) attack in Wajir, North Eastern province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),3,Religious Figures/Institutions,Tourists in Wajir,Kenya,Mungiki,13,Melee,0,0,0,0,0,0,1,1,1,0,0,,News Source,START
200000000342,2016,1,10,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.09448227237380528,34.968578548712884,1,0,"Kisumu, Kenya","Armed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,0,0,1,Armed Assault,18,Tourists,Educational Institution in Kisumu,Kenya,Al-Shabaab,13,Explosives,0,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000343,2005,7,4,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.268846867888864,39.727958356026434,1,0,"Mombasa, Kenya","Armed Assault attack in Mombasa, Coast province",1,1,1,0,0,1,0,1,Armed Assault,14,Utilities,Military in Mombasa,Kenya,Mungiki,4,Firearms,0,0,0,6,0,0,1,2,0,0,0,,News Source,START
200000000344,2014,6,23,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.4460726230873271,35.181883915236426,1,0,"Eldoret, Kenya","Hostage Taking (Barricade Incident) attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,6,Hostage Taking (Barricade Incident),12,Transportation,Private Citizens & Property in Eldoret,Kenya,Sabaot Land Defence Force,2,Explosives,0,0,0,0,0,0,0,4,1,6,0,,News Source,START
200000000345,2021,2,10,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.037805349924160445,34.51484700378198,1,0,"Kisumu, Kenya","Bombing/Explosion attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,3,Bombing/Explosion,6,Transportation,Police in Kisumu,Kenya,Unknown,2,Melee,0,0,0,6,0,0,1,2,0,0,0,,News Source,START
200000000346,2021,5,18,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.3337560519615554,35.17849340845982,1,0,"Eldoret, Kenya","Armed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,1,Armed Assault,2,Military,Transportation in Eldoret,Kenya,Mungiki,8,Firearms,0,0,0,0,0,0,0,3,0,0,0,,News Source,START
200000000347,2008,10,9,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.5025925155037452,39.60673737107064,1,0,"Garissa, Kenya","Bombing/Explosion attack in Garissa, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,3,Journalists & Media,Utilities in Garissa,Kenya,Al-Shabaab,8,Unknown,0,0,0,10,0,0,1,2,0,0,0,,News Source,START
200000000348,2016,11,6,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.1197695065564697,36.65270377933403,1,0,"Nairobi, Kenya","Armed Assault attack in Nairobi, Nairobi province",1,1,1,0,0,0,0,1,Armed Assault,22,Tourists,Educational Institution in Nairobi,Kenya,Mungiki,3,Melee,0,0,0,24,0,0,0,4,0,0,0,,News Source,START
200000000349,2008,4,7,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.12742207130627875,34.69977359524875,1,0,"Kisumu, Kenya","Armed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,1,Armed Assault,13,Police,Police in Kisumu,Kenya,Sabaot Land Defence Force,5,Explosives,0,0,0,3,0,0,1,3,0,0,0,,News Source,START
200000000350,2024,8,10,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.7857102353792027,39.442968031407,1,0,"Mombasa, Kenya","Hijacking attack in Mombasa, Coast province",1,1,1,0,0,1,0,5,Hijacking,2,Government (General),NGO in Mombasa,Kenya,Sabaot Land Defence Force,7,Firearms,0,0,0,1,0,0,0,2,0,0,0,,News Source,START
200000000351,2017,6,6,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.043770998877197,39.82706574527505,1,0,"Mombasa, Kenya","Unarmed Assault attack in Mombasa, Coast province",1,1,1,0,0,1,0,8,Unarmed Assault,18,Private Citizens & Property,Educational Institution in Mombasa,Kenya,Unknown,6,Unknown,1,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000352,2013,10,27,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.5653211012311972,35.26292547986415,1,0,"Eldoret, Kenya","Unknown attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,9,Unknown,13,NGO,Tourists in Eldoret,Kenya,Al-Shabaab,7,Melee,0,0,0,0,0,0,1,1,0,0,0,,News Source,START
