data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
KEN000275,KEN,KEN000275,275,2024-05-07,2024,1,Explosions/Remote violence,Shelling/artillery/missile attack,Political Militia (Kenya),,4,Political Militia (Kenya),,7,41,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.411426056804263,37.74300153917961,1,Government,Subnational,"Shelling/artillery/missile attack reported in Marsabit, Eastern region.",5,2024-05-07T15:51:23.486983
KEN000276,KEN,KEN000276,276,2025-04-15,2025,1,Battles,Government regains territory,Pastoralist Militia (Kenya),,4,Civilians (Kenya),,4,36,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.49708279263261435,34.153225483051365,1,Government,International,"Government regains territory reported in Bungoma, Western region.",0,2025-04-15T15:51:23.486983
KEN000277,KEN,KEN000277,277,2021-09-04,2021,1,Riots,Violent demonstration,Unidentified Armed Group (Kenya),,1,Civilians (Kenya),,6,72,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.7011882468959355,34.30262207998088,1,Media,National,"Violent demonstration reported in Bungoma, Western region.",0,2021-09-04T15:51:23.486983
KEN000278,KEN,KEN000278,278,2023-09-25,2023,1,Battles,Non-state actor overtakes territory,Military Forces of Kenya,,3,Unidentified Armed Group (Kenya),,1,47,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.4809737042571545,39.62714051659682,1,NGO,International,"Non-state actor overtakes territory reported in Mombasa, Coast region.",0,2023-09-25T15:51:23.486983
KEN000279,KEN,KEN000279,279,2023-06-24,2023,1,Riots,Violent demonstration,Ethnic Militia (Kenya),,3,Al Shabaab,,5,15,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.615269503357127,37.88734815689909,1,NGO,National,"Violent demonstration reported in Marsabit, Eastern region.",0,2023-06-24T15:51:23.486983
KEN000280,KEN,KEN000280,280,2024-05-30,2024,1,Violence against civilians,Attack,Political Militia (Kenya),,3,Rioters (Kenya),,1,49,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,2.1069238353912763,39.5923079148068,1,International Organization,Subnational,"Attack reported in Wajir, North Eastern region.",1,2024-05-30T15:51:23.486983
KEN000281,KEN,KEN000281,281,2022-07-01,2022,1,Riots,Violent demonstration,Pastoralist Militia (Kenya),,5,Unidentified Armed Group (Kenya),,4,63,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.2520103883330282,36.83568011827158,1,International Organization,International,"Violent demonstration reported in Kiambu, Central region.",0,2022-07-01T15:51:23.486983
KEN000282,KEN,KEN000282,282,2025-07-31,2025,1,Violence against civilians,Sexual violence,Protesters (Kenya),,1,,,4,76,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,-0.13290752670188466,37.49097726122913,1,Media,International,"Sexual violence reported in Isiolo, Eastern region.",0,2025-07-31T15:51:23.486983
KEN000283,KEN,KEN000283,283,2025-02-11,2025,1,Protests,Excessive force against protesters,Political Militia (Kenya),,7,,,4,72,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.6644125537040502,39.44990687532247,1,Government,National,"Excessive force against protesters reported in Garissa, North Eastern region.",0,2025-02-11T15:51:23.486983
KEN000284,KEN,KEN000284,284,2024-05-20,2024,1,Protests,Protest with intervention,Unidentified Armed Group (Kenya),,1,Pastoralist Militia (Kenya),,5,44,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.571915017002506,35.42374254203004,1,NGO,Subnational,"Protest with intervention reported in Lodwar, Rift Valley region.",0,2024-05-20T15:51:23.486983
KEN000285,KEN,KEN000285,285,2022-03-25,2022,1,Riots,Violent demonstration,Rioters (Kenya),,1,,,4,22,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.2821765470229713,34.60648142007265,1,International Organization,Subnational,"Violent demonstration reported in Kisumu, Nyanza region.",0,2022-03-25T15:51:23.486983
KEN000286,KEN,KEN000286,286,2022-09-24,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Rioters (Kenya),,4,Rioters (Kenya),,5,42,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.048708592132363,35.83762614889437,1,Government,National,"Remote explosive/landmine/IED reported in Lodwar, Rift Valley region.",2,2022-09-24T15:51:23.486983
KEN000287,KEN,KEN000287,287,2023-11-21,2023,1,Explosions/Remote violence,Remote explosive/landmine/IED,Police Forces of Kenya,,1,,,2,48,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.2794624823327127,34.38319539108776,1,NGO,International,"Remote explosive/landmine/IED reported in Kisumu, Nyanza region.",1,2023-11-21T15:51:23.486983
KEN000288,KEN,KEN000288,288,2025-07-01,2025,1,Explosions/Remote violence,Suicide bomb,Pastoralist Militia (Kenya),,7,Military Forces of Kenya,,2,76,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.466653923229802,40.51716280271345,1,Government,International,"Suicide bomb reported in Wajir, North Eastern region.",8,2025-07-01T15:51:23.486983
KEN000289,KEN,KEN000289,289,2023-08-23,2023,1,Protests,Peaceful protest,Military Forces of Kenya,,5,,,4,48,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.215947834819867,39.71488525509929,1,International Organization,Subnational,"Peaceful protest reported in Mombasa, Coast region.",2,2023-08-23T15:51:23.486983
KEN000290,KEN,KEN000290,290,2024-10-04,2024,1,Riots,Violent demonstration,Protesters (Kenya),,1,,,0,52,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,4.201400972459277,42.045897725077836,1,Media,International,"Violent demonstration reported in Mandera, North Eastern region.",0,2024-10-04T15:51:23.486983
KEN000291,KEN,KEN000291,291,2024-12-09,2024,1,Riots,Violent demonstration,Rioters (Kenya),,4,Ethnic Militia (Kenya),,0,50,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.456926456614587,38.17853162930788,1,NGO,International,"Violent demonstration reported in Marsabit, Eastern region.",0,2024-12-09T15:51:23.486983
KEN000292,KEN,KEN000292,292,2022-04-09,2022,1,Violence against civilians,Sexual violence,Protesters (Kenya),,6,Ethnic Militia (Kenya),,1,60,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.36616179540933813,37.902798757676585,1,International Organization,Subnational,"Sexual violence reported in Isiolo, Eastern region.",1,2022-04-09T15:51:23.486983
KEN000293,KEN,KEN000293,293,2021-11-23,2021,1,Battles,Government regains territory,Civilians (Kenya),,1,Police Forces of Kenya,,1,54,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.6365049389788755,40.09906096426756,1,Government,International,"Government regains territory reported in Wajir, North Eastern region.",3,2021-11-23T15:51:23.486983
KEN000294,KEN,KEN000294,294,2021-02-07,2021,1,Violence against civilians,Attack,Ethnic Militia (Kenya),,3,Civilians (Kenya),,2,69,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.10633755511911325,34.50698689026319,1,International Organization,International,"Attack reported in Bungoma, Western region.",0,2021-02-07T15:51:23.486983
KEN000295,KEN,KEN000295,295,2024-08-07,2024,1,Protests,Excessive force against protesters,Police Forces of Kenya,,5,,,7,34,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.44272653718044896,34.89196770622197,1,International Organization,National,"Excessive force against protesters reported in Bungoma, Western region.",0,2024-08-07T15:51:23.486983
KEN000296,KEN,KEN000296,296,2025-04-08,2025,1,Riots,Violent demonstration,Protesters (Kenya),,3,Unidentified Armed Group (Kenya),,3,18,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.1787029910907303,38.16737341482347,1,NGO,Subnational,"Violent demonstration reported in Marsabit, Eastern region.",0,2025-04-08T15:51:23.486983
KEN000297,KEN,KEN000297,297,2023-06-12,2023,1,Protests,Peaceful protest,Protesters (Kenya),,5,Political Militia (Kenya),,3,51,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.224511757507587,35.53016311131517,1,Media,National,"Peaceful protest reported in Lodwar, Rift Valley region.",0,2023-06-12T15:51:23.486983
KEN000298,KEN,KEN000298,298,2025-07-23,2025,1,Protests,Excessive force against protesters,Political Militia (Kenya),,4,Military Forces of Kenya,,1,11,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.23340062799283345,35.4580126370364,1,Government,International,"Excessive force against protesters reported in Kabarnet, Rift Valley region.",0,2025-07-23T15:51:23.486983
KEN000299,KEN,KEN000299,299,2022-06-24,2022,1,Protests,Protest with intervention,Rioters (Kenya),,3,Military Forces of Kenya,,5,54,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.6518414505413686,37.35414603941845,1,International Organization,National,"Protest with intervention reported in Isiolo, Eastern region.",0,2022-06-24T15:51:23.486983
KEN000300,KEN,KEN000300,300,2023-10-31,2023,1,Protests,Peaceful protest,Civilians (Kenya),,7,Ethnic Militia (Kenya),,3,42,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.6588032659274891,34.325235026925355,1,International Organization,National,"Peaceful protest reported in Bungoma, Western region.",0,2023-10-31T15:51:23.486983
KEN000301,KEN,KEN000301,301,2025-07-08,2025,1,Riots,Mob violence,Ethnic Militia (Kenya),,6,Rioters (Kenya),,0,65,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.6623409723340405,40.44576410992292,1,Government,International,"Mob violence reported in Wajir, North Eastern region.",0,2025-07-08T15:51:23.486983
KEN000302,KEN,KEN000302,302,2024-08-09,2024,1,Riots,Violent demonstration,Military Forces of Kenya,,6,Rioters (Kenya),,7,36,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.264919598729593,38.156671909783896,1,International Organization,International,"Violent demonstration reported in Marsabit, Eastern region.",0,2024-08-09T15:51:23.486983
KEN000303,KEN,KEN000303,303,2025-09-30,2025,1,Strategic developments,Change to group/activity,Military Forces of Kenya,,3,,,2,30,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.6865232710072293,38.48752829740216,1,NGO,Subnational,"Change to group/activity reported in Marsabit, Eastern region.",0,2025-09-30T15:51:23.486983
KEN000304,KEN,KEN000304,304,2021-07-20,2021,1,Riots,Violent demonstration,Military Forces of Kenya,,4,,,6,67,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.0170579945072804,36.56761818030881,1,NGO,International,"Violent demonstration reported in Kiambu, Central region.",2,2021-07-20T15:51:23.486983
KEN000305,KEN,KEN000305,305,2025-06-20,2025,1,Riots,Violent demonstration,Al Shabaab,,3,Pastoralist Militia (Kenya),,3,57,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.415436506558907,38.07085037988818,1,NGO,International,"Violent demonstration reported in Marsabit, Eastern region.",0,2025-06-20T15:51:23.486983
KEN000306,KEN,KEN000306,306,2024-10-05,2024,1,Strategic developments,Non-violent transfer of territory,Protesters (Kenya),,4,Rioters (Kenya),,0,51,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.2015947218945096,39.695877466221695,1,International Organization,Subnational,"Non-violent transfer of territory reported in Mombasa, Coast region.",0,2024-10-05T15:51:23.486983
KEN000307,KEN,KEN000307,307,2022-12-30,2022,1,Riots,Violent demonstration,Unidentified Armed Group (Kenya),,3,,,4,50,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.8963319018690757,34.42303132261583,1,NGO,International,"Violent demonstration reported in Bungoma, Western region.",0,2022-12-30T15:51:23.486983
KEN000308,KEN,KEN000308,308,2023-05-24,2023,1,Strategic developments,Non-violent transfer of territory,Ethnic Militia (Kenya),,4,,,1,56,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.0475122902199137,35.00949434975937,1,Media,National,"Non-violent transfer of territory reported in Kisumu, Nyanza region.",0,2023-05-24T15:51:23.486983
KEN000309,KEN,KEN000309,309,2024-01-23,2024,1,Strategic developments,Arrests,Ethnic Militia (Kenya),,6,Rioters (Kenya),,2,37,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.2682046565539943,39.16506622212005,1,International Organization,Subnational,"Arrests reported in Garissa, North Eastern region.",0,2024-01-23T15:51:23.486983
KEN000310,KEN,KEN000310,310,2025-02-05,2025,1,Explosions/Remote violence,Shelling/artillery/missile attack,Ethnic Militia (Kenya),,4,Rioters (Kenya),,3,17,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-3.9708927671179772,39.445212524325974,1,Media,Subnational,"Shelling/artillery/missile attack reported in Mombasa, Coast region.",1,2025-02-05T15:51:23.486983
KEN000311,KEN,KEN000311,311,2024-01-09,2024,1,Battles,Non-state actor overtakes territory,Ethnic Militia (Kenya),,3,Ethnic Militia (Kenya),,7,44,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.5146454101322324,37.29343183147293,1,NGO,National,"Non-state actor overtakes territory reported in Isiolo, Eastern region.",7,2024-01-09T15:51:23.486983
KEN000312,KEN,KEN000312,312,2023-07-09,2023,1,Protests,Excessive force against protesters,Unidentified Armed Group (Kenya),,5,Military Forces of Kenya,,0,73,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.238091564698588,36.037773299689505,1,Government,Subnational,"Excessive force against protesters reported in Lodwar, Rift Valley region.",0,2023-07-09T15:51:23.486983
KEN000313,KEN,KEN000313,313,2022-08-28,2022,1,Violence against civilians,Abduction/forced disappearance,Civilians (Kenya),,2,,,1,41,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.8529094219135857,34.47681805884535,1,International Organization,International,"Abduction/forced disappearance reported in Bungoma, Western region.",0,2022-08-28T15:51:23.486983
KEN000314,KEN,KEN000314,314,2024-09-16,2024,1,Battles,Non-state actor overtakes territory,Unidentified Armed Group (Kenya),,3,Ethnic Militia (Kenya),,4,65,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,4.195892506918473,42.33476146526956,1,International Organization,Subnational,"Non-state actor overtakes territory reported in Mandera, North Eastern region.",0,2024-09-16T15:51:23.486983
KEN000315,KEN,KEN000315,315,2021-05-16,2021,1,Violence against civilians,Attack,Civilians (Kenya),,7,Rioters (Kenya),,6,31,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.2796057918542696,39.20266484221945,1,Government,International,"Attack reported in Garissa, North Eastern region.",0,2021-05-16T15:51:23.486983
KEN000316,KEN,KEN000316,316,2025-01-22,2025,1,Violence against civilians,Abduction/forced disappearance,Ethnic Militia (Kenya),,3,,,3,71,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,-0.0072515118472568085,37.66289908455428,1,NGO,National,"Abduction/forced disappearance reported in Isiolo, Eastern region.",0,2025-01-22T15:51:23.486983
KEN000317,KEN,KEN000317,317,2021-08-07,2021,1,Explosions/Remote violence,Suicide bomb,Rioters (Kenya),,5,Police Forces of Kenya,,2,49,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.22018121118535433,34.31867872699737,1,Media,International,"Suicide bomb reported in Kisumu, Nyanza region.",0,2021-08-07T15:51:23.486983
KEN000318,KEN,KEN000318,318,2022-03-04,2022,1,Violence against civilians,Sexual violence,Political Militia (Kenya),,3,Pastoralist Militia (Kenya),,6,53,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.4592080784392,36.08645113096506,1,Government,International,"Sexual violence reported in Lodwar, Rift Valley region.",5,2022-03-04T15:51:23.486983
KEN000319,KEN,KEN000319,319,2025-11-02,2025,1,Protests,Peaceful protest,Ethnic Militia (Kenya),,5,Military Forces of Kenya,,4,15,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-1.9688820863812806,40.52523257571632,1,NGO,National,"Peaceful protest reported in Lamu, Coast region.",0,2025-11-02T15:51:23.486983
KEN000320,KEN,KEN000320,320,2025-05-29,2025,1,Riots,Mob violence,Rioters (Kenya),,7,Protesters (Kenya),,5,76,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.5003452485768186,37.312026725797615,1,International Organization,International,"Mob violence reported in Isiolo, Eastern region.",0,2025-05-29T15:51:23.486983
KEN000321,KEN,KEN000321,321,2021-10-09,2021,1,Violence against civilians,Abduction/forced disappearance,Pastoralist Militia (Kenya),,6,Al Shabaab,,1,12,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.8509509825402781,40.13391400712972,1,International Organization,International,"Abduction/forced disappearance reported in Wajir, North Eastern region.",1,2021-10-09T15:51:23.486983
KEN000322,KEN,KEN000322,322,2024-11-04,2024,1,Violence against civilians,Sexual violence,Protesters (Kenya),,2,Rioters (Kenya),,3,22,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.6244263871435023,37.66502314013035,1,Media,International,"Sexual violence reported in Marsabit, Eastern region.",0,2024-11-04T15:51:23.486983
KEN000323,KEN,KEN000323,323,2023-08-25,2023,1,Riots,Violent demonstration,Military Forces of Kenya,,2,,,2,32,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.5770697122107017,39.37215573970115,1,Government,International,"Violent demonstration reported in Garissa, North Eastern region.",0,2023-08-25T15:51:23.486983
KEN000324,KEN,KEN000324,324,2025-03-12,2025,1,Violence against civilians,Sexual violence,Unidentified Armed Group (Kenya),,2,Military Forces of Kenya,,5,22,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.2965690542342903,37.95619941293982,1,International Organization,Subnational,"Sexual violence reported in Marsabit, Eastern region.",2,2025-03-12T15:51:23.486983
KEN000325,KEN,KEN000325,325,2022-11-27,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Kenya,,3,Pastoralist Militia (Kenya),,3,62,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.37279163668752,39.19866368630896,1,NGO,Subnational,"Air/drone strike reported in Mombasa, Coast region.",0,2022-11-27T15:51:23.486983
KEN000326,KEN,KEN000326,326,2023-02-13,2023,1,Riots,Mob violence,Pastoralist Militia (Kenya),,7,Pastoralist Militia (Kenya),,0,17,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.8310803949802986,35.40377958471184,1,International Organization,International,"Mob violence reported in Kabarnet, Rift Valley region.",0,2023-02-13T15:51:23.486983
KEN000327,KEN,KEN000327,327,2021-06-23,2021,1,Violence against civilians,Attack,Military Forces of Kenya,,1,,,4,49,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.8649457762229537,34.45269357690457,1,NGO,Subnational,"Attack reported in Bungoma, Western region.",1,2021-06-23T15:51:23.486983
KEN000328,KEN,KEN000328,328,2025-11-06,2025,1,Explosions/Remote violence,Air/drone strike,Al Shabaab,,3,Military Forces of Kenya,,4,75,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,4.186026005980809,41.798112405097,1,NGO,International,"Air/drone strike reported in Mandera, North Eastern region.",2,2025-11-06T15:51:23.486983
KEN000329,KEN,KEN000329,329,2023-12-23,2023,1,Riots,Violent demonstration,Unidentified Armed Group (Kenya),,5,Civilians (Kenya),,5,58,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.1330165015213194,36.50950989603363,1,NGO,Subnational,"Violent demonstration reported in Nairobi, Nairobi region.",0,2023-12-23T15:51:23.486983
KEN000330,KEN,KEN000330,330,2025-04-02,2025,1,Riots,Mob violence,Al Shabaab,,6,,,2,37,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.0801538374447377,36.9398895409498,1,Media,Subnational,"Mob violence reported in Nairobi, Nairobi region.",0,2025-04-02T15:51:23.486983
