id,content,category,threat_level,event_type,location,region,country,latitude,longitude,fatalities,timestamp,source,content_length,word_count,has_fatalities,severity_score
KEN001090,"Non-state actor overtakes territory reported in Nairobi, Nairobi region.",armed_conflict,medium,Battles,Nairobi,Nairobi,Kenya,-1.3589494667575144,36.72753759433577,4,2025-08-15,NGO,72,9,1,0.5
KEN001091,"Looting/property destruction reported in Kapenguria, Rift Valley region.",political,low,Strategic developments,Kapenguria,Rift Valley,Kenya,1.0505832568459612,34.91969275554792,0,2022-04-11,Media,72,8,0,0.25
KEN001092,"Government regains territory reported in Kisumu, Nyanza region.",armed_conflict,medium,Battles,Kisumu,Nyanza,Kenya,0.2775980573119195,35.11890033432453,2,2021-06-10,NGO,63,8,1,0.5
KEN001093,"Suicide bomb reported in Mandera, North Eastern region.",terrorism,medium,Explosions/Remote violence,Mandera,North Eastern,Kenya,3.576923519767826,41.95436677945748,0,2021-09-16,NGO,55,8,0,0.5
KEN001094,"Armed clash reported in Lodwar, Rift Valley region.",armed_conflict,medium,Battles,Lodwar,Rift Valley,Kenya,3.3075877913115592,35.927837251159154,1,2025-12-24,Media,51,8,1,0.5
KEN001095,"Attack reported in Bungoma, Western region.",violence,medium,Violence against civilians,Bungoma,Western,Kenya,0.13056765154028893,34.710907157307254,3,2023-09-17,Media,43,6,1,0.5
KEN001096,"Abduction/forced disappearance reported in Mombasa, Coast region.",violence,medium,Violence against civilians,Mombasa,Coast,Kenya,-4.00637925171326,39.3797728064893,3,2024-09-08,NGO,65,7,1,0.5
KEN001097,"Violent demonstration reported in Mombasa, Coast region.",civil_unrest,low,Riots,Mombasa,Coast,Kenya,-3.7129166748855487,39.523649463580476,0,2022-06-12,International Organization,56,7,0,0.25
KEN001098,"Protest with intervention reported in Garissa, North Eastern region.",civil_unrest,low,Protests,Garissa,North Eastern,Kenya,-0.2389125505650459,39.66739913312879,0,2022-06-14,Media,68,9,0,0.25
KEN001099,"Peaceful protest reported in Kisumu, Nyanza region.",civil_unrest,low,Protests,Kisumu,Nyanza,Kenya,0.3585378388994714,34.381656207748186,0,2024-02-07,NGO,51,7,0,0.25
KEN001100,"Attack reported in Nairobi, Nairobi region.",violence,medium,Violence against civilians,Nairobi,Nairobi,Kenya,-1.2583415781078755,36.72842736263166,1,2023-02-28,Media,43,6,1,0.5
KEN001101,"Protest with intervention reported in Kiambu, Central region.",civil_unrest,low,Protests,Kiambu,Central,Kenya,-1.5286151498604355,36.436725188181654,0,2024-09-19,Media,61,8,0,0.25
KEN001102,"Abduction/forced disappearance reported in Nairobi, Nairobi region.",violence,medium,Violence against civilians,Nairobi,Nairobi,Kenya,-1.3440755966337898,36.87361913111215,0,2025-11-21,Media,67,7,0,0.5
KEN001103,"Sexual violence reported in Kiambu, Central region.",violence,medium,Violence against civilians,Kiambu,Central,Kenya,-1.3397097483266145,36.51709762827084,0,2023-07-26,Media,51,7,0,0.5
KEN001104,"Violent demonstration reported in Kiambu, Central region.",civil_unrest,low,Riots,Kiambu,Central,Kenya,-1.6288753664809072,36.755346974918204,0,2025-05-10,International Organization,57,7,0,0.25
KEN001105,"Government regains territory reported in Mombasa, Coast region.",armed_conflict,medium,Battles,Mombasa,Coast,Kenya,-3.672361849837845,40.13826453702016,2,2025-07-20,Government,63,8,1,0.5
KEN001106,"Sexual violence reported in Garissa, North Eastern region.",violence,medium,Violence against civilians,Garissa,North Eastern,Kenya,-0.19690822672396624,39.59403278230356,2,2023-06-16,NGO,58,8,1,0.5
KEN001107,"Non-state actor overtakes territory reported in Mombasa, Coast region.",armed_conflict,medium,Battles,Mombasa,Coast,Kenya,-4.1555135199046775,39.55178125254326,0,2021-06-14,Media,70,9,0,0.5
KEN001108,"Abduction/forced disappearance reported in Mombasa, Coast region.",violence,high,Violence against civilians,Mombasa,Coast,Kenya,-4.449536204589617,39.789274088470435,9,2024-08-27,NGO,65,7,1,0.75
KEN001109,"Suicide bomb reported in Isiolo, Eastern region.",terrorism,medium,Explosions/Remote violence,Isiolo,Eastern,Kenya,0.521004792638254,38.038748908729204,3,2023-07-18,NGO,48,7,1,0.5
KEN001110,"Looting/property destruction reported in Mombasa, Coast region.",political,low,Strategic developments,Mombasa,Coast,Kenya,-3.6710868235132983,39.801503326398674,1,2023-10-25,NGO,63,7,1,0.25
KEN001111,"Abduction/forced disappearance reported in Lodwar, Rift Valley region.",violence,medium,Violence against civilians,Lodwar,Rift Valley,Kenya,2.9499668970457282,36.05164979598874,0,2022-12-21,NGO,70,8,0,0.5
KEN001112,"Armed clash reported in Wajir, North Eastern region.",armed_conflict,medium,Battles,Wajir,North Eastern,Kenya,2.192944409062715,39.77502903424702,1,2022-01-20,Media,52,8,1,0.5
KEN001113,"Attack reported in Garissa, North Eastern region.",violence,medium,Violence against civilians,Garissa,North Eastern,Kenya,-0.34047802625844015,39.67110312974296,1,2022-03-06,NGO,49,7,1,0.5
KEN001114,"Remote explosive/landmine/IED reported in Isiolo, Eastern region.",terrorism,medium,Explosions/Remote violence,Isiolo,Eastern,Kenya,0.5803893011954354,37.14172619687182,0,2022-11-21,NGO,65,7,0,0.5
KEN001115,"Attack reported in Marsabit, Eastern region.",violence,medium,Violence against civilians,Marsabit,Eastern,Kenya,2.370141507833053,37.877745099685846,0,2025-06-12,NGO,44,6,0,0.5
KEN001116,"Sexual violence reported in Kapenguria, Rift Valley region.",violence,medium,Violence against civilians,Kapenguria,Rift Valley,Kenya,1.4058848614695458,34.845590715443095,2,2022-12-27,International Organization,59,8,1,0.5
KEN001117,"Suicide bomb reported in Kapenguria, Rift Valley region.",terrorism,medium,Explosions/Remote violence,Kapenguria,Rift Valley,Kenya,1.2965612476224162,34.8892758133333,1,2023-11-28,Media,56,8,1,0.5
KEN001118,"Non-violent transfer of territory reported in Garissa, North Eastern region.",political,low,Strategic developments,Garissa,North Eastern,Kenya,-0.8016074385553227,39.314282206652926,0,2025-07-23,International Organization,76,10,0,0.25
KEN001119,"Attack reported in Kiambu, Central region.",violence,medium,Violence against civilians,Kiambu,Central,Kenya,-0.9359859744929969,37.195243910565395,2,2025-09-15,Media,42,6,1,0.5
KEN001120,"Mob violence reported in Lamu, Coast region.",civil_unrest,low,Riots,Lamu,Coast,Kenya,-2.278480763873218,40.430857913336126,0,2024-12-26,Media,44,7,0,0.25
KEN001121,"Air/drone strike reported in Garissa, North Eastern region.",terrorism,medium,Explosions/Remote violence,Garissa,North Eastern,Kenya,-0.18960295068045696,40.13202661830811,0,2022-10-22,International Organization,59,8,0,0.5
KEN001122,"Shelling/artillery/missile attack reported in Lodwar, Rift Valley region.",terrorism,medium,Explosions/Remote violence,Lodwar,Rift Valley,Kenya,2.904199499382994,35.55205170480814,0,2024-04-19,Government,73,8,0,0.5
KEN001123,"Excessive force against protesters reported in Kapenguria, Rift Valley region.",civil_unrest,low,Protests,Kapenguria,Rift Valley,Kenya,1.173990926699524,35.14728095538206,0,2024-04-23,Government,78,10,0,0.25
KEN001124,"Violent demonstration reported in Garissa, North Eastern region.",civil_unrest,low,Riots,Garissa,North Eastern,Kenya,-0.6166731250359616,39.89329970191422,0,2025-11-04,NGO,64,8,0,0.25
KEN001125,"Shelling/artillery/missile attack reported in Wajir, North Eastern region.",terrorism,medium,Explosions/Remote violence,Wajir,North Eastern,Kenya,1.7683708068918693,40.478697588000195,1,2023-12-27,Government,74,8,1,0.5
KEN001126,"Attack reported in Garissa, North Eastern region.",violence,medium,Violence against civilians,Garissa,North Eastern,Kenya,-0.5634292847282769,39.42423586420539,1,2023-04-02,Government,49,7,1,0.5
KEN001127,"Excessive force against protesters reported in Kiambu, Central region.",civil_unrest,low,Protests,Kiambu,Central,Kenya,-1.3431277064418488,36.493839262674214,0,2024-04-15,Media,70,9,0,0.25
KEN001128,"Armed clash reported in Marsabit, Eastern region.",armed_conflict,medium,Battles,Marsabit,Eastern,Kenya,1.9131761552426898,38.39364577060894,0,2021-10-02,Government,49,7,0,0.5
KEN001129,"Sexual violence reported in Lodwar, Rift Valley region.",violence,high,Violence against civilians,Lodwar,Rift Valley,Kenya,3.247595430089062,35.269656535832404,5,2026-01-20,NGO,55,8,1,0.75
KEN001130,"Protest with intervention reported in Isiolo, Eastern region.",civil_unrest,low,Protests,Isiolo,Eastern,Kenya,0.3435479092570649,37.26876385963466,0,2025-09-12,NGO,61,8,0,0.25
KEN001131,"Peaceful protest reported in Mandera, North Eastern region.",civil_unrest,low,Protests,Mandera,North Eastern,Kenya,3.809915406365941,42.2415764767182,0,2022-03-03,Media,59,8,0,0.25
KEN001132,"Violent demonstration reported in Lodwar, Rift Valley region.",civil_unrest,low,Riots,Lodwar,Rift Valley,Kenya,2.918164309608843,35.456163938633956,0,2021-04-16,Government,61,8,0,0.25
KEN001133,"Looting/property destruction reported in Kapenguria, Rift Valley region.",political,low,Strategic developments,Kapenguria,Rift Valley,Kenya,1.4189610283068363,35.50918267213552,0,2026-01-21,Government,72,8,0,0.25
KEN001134,"Attack reported in Wajir, North Eastern region.",violence,medium,Violence against civilians,Wajir,North Eastern,Kenya,2.2025141647460966,39.9709447548454,0,2025-08-27,Media,47,7,0,0.5
KEN001135,"Government regains territory reported in Lodwar, Rift Valley region.",armed_conflict,medium,Battles,Lodwar,Rift Valley,Kenya,3.211872299327532,35.9931977982794,1,2021-06-07,International Organization,68,9,1,0.5
KEN001136,"Violent demonstration reported in Garissa, North Eastern region.",civil_unrest,low,Riots,Garissa,North Eastern,Kenya,-0.7749920906763472,40.12252376716011,0,2022-08-22,Media,64,8,0,0.25
KEN001137,"Abduction/forced disappearance reported in Wajir, North Eastern region.",violence,medium,Violence against civilians,Wajir,North Eastern,Kenya,1.2706024228183241,39.932797241321616,0,2023-09-21,NGO,71,8,0,0.5
KEN001138,"Suicide bomb reported in Marsabit, Eastern region.",terrorism,medium,Explosions/Remote violence,Marsabit,Eastern,Kenya,2.0992227581959835,38.34390082349637,4,2023-03-29,NGO,50,7,1,0.5
KEN001139,"Mob violence reported in Isiolo, Eastern region.",civil_unrest,low,Riots,Isiolo,Eastern,Kenya,0.0806583455146721,37.49297708952429,0,2024-02-25,Government,48,7,0,0.25
KEN001140,"Looting/property destruction reported in Kisumu, Nyanza region.",political,low,Strategic developments,Kisumu,Nyanza,Kenya,-0.20150071875674708,34.783122042348324,0,2022-10-25,Government,63,7,0,0.25
KEN001141,"Shelling/artillery/missile attack reported in Garissa, North Eastern region.",terrorism,medium,Explosions/Remote violence,Garissa,North Eastern,Kenya,-0.28729467687170773,39.6866137087012,0,2022-06-17,Government,76,8,0,0.5
KEN001142,"Sexual violence reported in Mombasa, Coast region.",violence,medium,Violence against civilians,Mombasa,Coast,Kenya,-3.5898435490367286,39.951822742443426,1,2024-03-11,Media,50,7,1,0.5
KEN001143,"Protest with intervention reported in Mandera, North Eastern region.",civil_unrest,low,Protests,Mandera,North Eastern,Kenya,4.322895744751399,41.63848421749986,0,2021-08-25,International Organization,68,9,0,0.25
KEN001144,"Attack reported in Kisumu, Nyanza region.",violence,medium,Violence against civilians,Kisumu,Nyanza,Kenya,-0.19992718610953836,35.02636255522924,1,2024-11-05,Media,41,6,1,0.5
KEN001145,"Peaceful protest reported in Mombasa, Coast region.",civil_unrest,low,Protests,Mombasa,Coast,Kenya,-4.294986290778489,39.78144120579934,0,2025-06-05,International Organization,51,7,0,0.25
KEN001146,"Mob violence reported in Bungoma, Western region.",civil_unrest,low,Riots,Bungoma,Western,Kenya,0.7214508281194142,34.77832225474349,0,2024-01-23,Government,49,7,0,0.25
KEN001147,"Non-state actor overtakes territory reported in Mandera, North Eastern region.",armed_conflict,medium,Battles,Mandera,North Eastern,Kenya,4.132104436015529,41.94206155881636,1,2022-11-01,Government,78,10,1,0.5
KEN001148,"Arrests reported in Lodwar, Rift Valley region.",political,low,Strategic developments,Lodwar,Rift Valley,Kenya,2.9615328083823766,36.09519787928786,0,2025-08-10,NGO,47,7,0,0.25
KEN001149,"Violent demonstration reported in Nairobi, Nairobi region.",civil_unrest,low,Riots,Nairobi,Nairobi,Kenya,-1.2831295518994157,37.24341410539857,0,2022-03-09,Media,58,7,0,0.25
KEN001150,"Sexual violence reported in Mombasa, Coast region.",violence,high,Violence against civilians,Mombasa,Coast,Kenya,-4.371768837098131,39.233469992450324,5,2024-08-02,Media,50,7,1,0.75
KEN001151,"Sexual violence reported in Kisumu, Nyanza region.",violence,medium,Violence against civilians,Kisumu,Nyanza,Kenya,-0.058989012861195664,35.09403314063358,0,2023-12-09,International Organization,50,7,0,0.5
KEN001152,"Violent demonstration reported in Lodwar, Rift Valley region.",civil_unrest,low,Riots,Lodwar,Rift Valley,Kenya,3.2350047336665764,35.886668462780506,0,2022-03-15,International Organization,61,8,0,0.25
KEN001153,"Violent demonstration reported in Lamu, Coast region.",civil_unrest,low,Riots,Lamu,Coast,Kenya,-2.0291820863341345,40.58305036047215,0,2024-08-28,Government,53,7,0,0.25
KEN001154,"Excessive force against protesters reported in Lodwar, Rift Valley region.",civil_unrest,low,Protests,Lodwar,Rift Valley,Kenya,3.294454627008659,35.645938678518675,0,2025-07-15,Government,74,10,0,0.25
KEN001155,"Air/drone strike reported in Lodwar, Rift Valley region.",terrorism,medium,Explosions/Remote violence,Lodwar,Rift Valley,Kenya,2.717966338456015,35.139361931952784,1,2022-01-25,Media,56,8,1,0.5
KEN001156,"Peaceful protest reported in Kiambu, Central region.",civil_unrest,low,Protests,Kiambu,Central,Kenya,-1.026683162185257,36.51267092191594,0,2022-05-16,Government,52,7,0,0.25
KEN001157,"Non-state actor overtakes territory reported in Kiambu, Central region.",armed_conflict,medium,Battles,Kiambu,Central,Kenya,-1.6389186779641052,37.156453304694665,0,2023-05-01,NGO,71,9,0,0.5
KEN001158,"Looting/property destruction reported in Mandera, North Eastern region.",political,low,Strategic developments,Mandera,North Eastern,Kenya,3.84033300410493,42.22938038452427,0,2023-06-10,Government,71,8,0,0.25
KEN001159,"Excessive force against protesters reported in Kiambu, Central region.",civil_unrest,low,Protests,Kiambu,Central,Kenya,-1.4801210121031025,37.191900193697144,0,2024-08-05,NGO,70,9,0,0.25
KEN001160,"Shelling/artillery/missile attack reported in Bungoma, Western region.",terrorism,medium,Explosions/Remote violence,Bungoma,Western,Kenya,0.1698058213129514,34.96734237257255,2,2023-05-09,International Organization,70,7,1,0.5
KEN001161,"Peaceful protest reported in Marsabit, Eastern region.",civil_unrest,low,Protests,Marsabit,Eastern,Kenya,2.4634515157609815,37.877117857079206,0,2021-03-11,Government,54,7,0,0.25
KEN001162,"Violent demonstration reported in Garissa, North Eastern region.",civil_unrest,low,Riots,Garissa,North Eastern,Kenya,-0.6226914169219739,39.6825458060772,0,2022-12-16,NGO,64,8,0,0.25
KEN001163,"Mob violence reported in Lodwar, Rift Valley region.",civil_unrest,low,Riots,Lodwar,Rift Valley,Kenya,2.7898494942211585,35.96378688648976,0,2024-04-25,Government,52,8,0,0.25
KEN001164,"Protest with intervention reported in Garissa, North Eastern region.",civil_unrest,low,Protests,Garissa,North Eastern,Kenya,-0.01578303476743803,39.1443817578361,0,2024-12-13,NGO,68,9,0,0.25
KEN001165,"Mob violence reported in Kabarnet, Rift Valley region.",civil_unrest,low,Riots,Kabarnet,Rift Valley,Kenya,0.36408689706809827,35.915873314729104,0,2022-09-27,Government,54,8,0,0.25
KEN001166,"Government regains territory reported in Wajir, North Eastern region.",armed_conflict,medium,Battles,Wajir,North Eastern,Kenya,1.371598898267948,40.472178380617365,2,2024-10-14,Media,69,9,1,0.5
KEN001167,"Suicide bomb reported in Mombasa, Coast region.",terrorism,medium,Explosions/Remote violence,Mombasa,Coast,Kenya,-3.98186746671562,39.8610083938491,2,2022-05-28,NGO,47,7,1,0.5
KEN001168,"Violent demonstration reported in Kiambu, Central region.",civil_unrest,low,Riots,Kiambu,Central,Kenya,-1.4845655000655806,36.68687837245114,0,2025-07-02,NGO,57,7,0,0.25
KEN001169,"Non-violent transfer of territory reported in Bungoma, Western region.",political,low,Strategic developments,Bungoma,Western,Kenya,0.36922299930322944,34.42597737453494,0,2025-04-03,NGO,70,9,0,0.25
KEN001170,"Shelling/artillery/missile attack reported in Nairobi, Nairobi region.",terrorism,medium,Explosions/Remote violence,Nairobi,Nairobi,Kenya,-1.686851961491118,36.62361166735395,0,2024-06-30,Government,70,7,0,0.5
KEN001171,"Non-state actor overtakes territory reported in Kabarnet, Rift Valley region.",armed_conflict,medium,Battles,Kabarnet,Rift Valley,Kenya,0.8363230272603299,35.874653485441954,0,2024-04-11,NGO,77,10,0,0.5
KEN001172,"Peaceful protest reported in Kapenguria, Rift Valley region.",civil_unrest,low,Protests,Kapenguria,Rift Valley,Kenya,0.8574734330409504,35.48273262128535,0,2023-01-18,Government,60,8,0,0.25
KEN001173,"Peaceful protest reported in Mombasa, Coast region.",civil_unrest,low,Protests,Mombasa,Coast,Kenya,-4.397817472670631,39.89467154349583,0,2023-10-19,International Organization,51,7,0,0.25
KEN001174,"Looting/property destruction reported in Lamu, Coast region.",political,low,Strategic developments,Lamu,Coast,Kenya,-2.7586290284433774,40.74046375124183,0,2025-06-25,International Organization,60,7,0,0.25
